C2_V13,C2,"2019-04-05 18:47:23+08",p_r_49,p_r,"2019-04-05 18:47:27+08",p_r_49,p_r,Speeding
C1_V22,C1,"2019-04-05 15:04:04+08",p_r_32,p_r,"2019-04-05 15:08:32+08",p_x,p_x,Normal
C1_V24,C1,"2019-04-05 15:45:06+08",p_r_32,p_r,"2019-04-05 15:46:22+08",p_x,p_x,Normal
C3_V7,C3,"2019-04-05 21:03:39+08",p_x,p_x,"2019-04-05 21:03:53+08",p_r_58,p_r,Absent
C2_V4,C2,"2019-04-05 21:06:13+08",p_x,p_x,"2019-04-05 21:06:40+08",p_r_18,p_r,Absent
C3_V8,C3,"2019-04-05 21:06:49+08",p_x,p_x,"2019-04-05 21:07:15+08",p_r_18,p_r,Absent
C3_V8,C3,"2019-04-05 19:32:41+08",p_x,p_x,"2019-04-05 19:32:42+08",p_r_35,p_r,Absent
C4_V7,C4,"2019-04-05 15:42:26+08",p_x,p_x,"2019-04-05 15:42:27+08",p_r_36,p_r,Absent
C4_V8,C4,"2019-04-05 19:20:02+08",p_x,p_x,"2019-04-05 19:20:03+08",p_r_36,p_r,Absent
C2_V14,C2,"2019-04-05 19:07:52+08",p_x,p_x,"2019-04-05 19:08:04+08",p_r_36,p_r,Absent
C4_V1,C4,"2019-04-05 00:35:26+08",p_r_20,p_r,"2019-04-05 00:35:53+08",p_r_19,p_r,Speeding
C3_V1,C3,"2019-04-05 18:57:10+08",p_r_52,p_r,"2019-04-05 18:57:49+08",p_r_51,p_r,Speeding
C1_V24,C1,"2019-04-05 23:40:45+08",p_r_32,p_r,"2019-04-06 00:05:52+08",p_s1_a,p_s_a,Normal
C2_V2,C2,"2019-04-05 21:08:42+08",p_t_a_d,p_t_a_d,"2019-04-05 21:09:16+08",p_x,p_x,Normal
C1_V22,C1,"2019-04-05 16:42:32+08",p_r_32,p_r,"2019-04-05 16:45:03+08",p_c_1,p_c,Normal
C1_V23,C1,"2019-04-05 17:54:44+08",p_r_32,p_r,"2019-04-05 17:56:45+08",p_c_1,p_c,Normal
C4_V9,C4,"2019-04-05 15:10:15+08",p_t_c,p_t_c,"2019-04-05 15:11:23+08",p_r_1,p_r,Normal
C1_V1,C1,"2019-04-05 14:41:20+08",p_r_11,p_r,"2019-04-05 14:41:47+08",p_r_11,p_r,Speeding
C1_V1,C1,"2019-04-05 14:08:32+08",p_r_27,p_r,"2019-04-05 14:08:43+08",p_r_27,p_r,Speeding
C1_V1,C1,"2019-04-05 14:31:02+08",p_r_17,p_r,"2019-04-05 14:31:18+08",p_r_17,p_r,Speeding
C4_V8,C4,"2019-04-05 17:59:46+08",p_r_73,p_r,"2019-04-05 18:08:51+08",p_r_73,p_r,Idle
C4_V10,C4,"2019-04-05 13:19:55+08",p_r_64,p_r,"2019-04-05 13:20:30+08",p_r_64,p_r,Normal
C2_V2,C2,"2019-04-05 21:09:16+08",p_x,p_x,"2019-04-05 21:09:17+08",p_t_b_a,p_t_b_a,Absent
C2_V2,C2,"2019-04-05 21:09:17+08",p_t_b_a,p_t_b_a,"2019-04-05 21:09:20+08",p_t_b_a,p_t_b_a,Absent
C1_V1,C1,"2019-04-05 14:22:44+08",p_r_18,p_r,"2019-04-05 14:22:47+08",p_r_18,p_r,Absent
C1_V13,C1,"2019-04-05 17:20:39+08",p_r_32,p_r,"2019-04-05 17:22:54+08",p_c_1,p_c,Normal
C3_V3,C3,"2019-04-05 14:25:28+08",p_r_31,p_r,"2019-04-05 14:25:31+08",p_r_31,p_r,Absent
C1_V25,C1,"2019-04-05 23:37:29+08",p_r_31,p_r,"2019-04-05 23:37:32+08",p_x,p_x,Normal
C4_V7,C4,"2019-04-05 18:59:11+08",p_r_42,p_r,"2019-04-05 18:59:23+08",p_r_42,p_r,Speeding
C5_V1,C5,"2019-04-05 18:59:00+08",p_r_32,p_r,"2019-04-05 18:59:05+08",p_r_32,p_r,Speeding
C1_V3,C1,"2019-04-05 16:32:45+08",p_r_32,p_r,"2019-04-05 16:40:03+08",p_x,p_x,Normal
C4_V9,C4,"2019-04-05 21:11:51+08",p_r_42,p_r,"2019-04-05 21:14:09+08",p_r_44,p_r,Normal
C4_V12,C4,"2019-04-05 18:56:04+08",p_r_45,p_r,"2019-04-05 18:56:08+08",p_r_45,p_r,Speeding
C1_V6,C1,"2019-04-05 20:29:22+08",p_r_32,p_r,"2019-04-05 20:31:06+08",p_x,p_x,Normal
C1_V13,C1,"2019-04-05 21:28:58+08",p_r_32,p_r,"2019-04-05 21:34:12+08",p_x,p_x,Normal
C4_V12,C4,"2019-04-05 18:56:19+08",p_r_45,p_r,"2019-04-05 18:56:34+08",p_r_45,p_r,Speeding
C2_V14,C2,"2019-04-05 14:50:59+08",p_r_16,p_r,"2019-04-05 14:53:07+08",p_x,p_x,Normal
C2_V5,C2,"2019-04-05 14:50:49+08",p_r_17,p_r,"2019-04-05 14:55:25+08",p_x,p_x,Normal
C4_V12,C4,"2019-04-05 21:09:01+08",p_x,p_x,"2019-04-05 21:09:02+08",p_r_31,p_r,Absent
C4_V9,C4,"2019-04-05 21:15:22+08",p_r_45,p_r,"2019-04-05 21:15:52+08",p_r_46,p_r,Normal
C3_V1,C3,"2019-04-05 21:09:11+08",p_x,p_x,"2019-04-05 21:09:12+08",p_r_31,p_r,Absent
C3_V1,C3,"2019-04-05 21:09:15+08",p_x,p_x,"2019-04-05 21:09:17+08",p_r_31,p_r,Absent
C3_V1,C3,"2019-04-05 21:09:22+08",p_x,p_x,"2019-04-05 21:09:24+08",p_r_31,p_r,Absent
C4_V9,C4,"2019-04-05 21:15:56+08",p_r_46,p_r,"2019-04-05 21:16:02+08",p_r_46,p_r,Normal
C2_V14,C2,"2019-04-05 14:43:46+08",p_r_10,p_r,"2019-04-05 14:48:33+08",p_r_14,p_r,Normal
C2_V12,C2,"2019-04-05 18:15:20+08",p_r_32,p_r,"2019-04-05 18:16:41+08",p_r_33,p_r,Normal
C2_V13,C2,"2019-04-05 13:52:50+08",p_r_63,p_r,"2019-04-05 14:04:42+08",p_s3_a,p_s_a,Normal
C5_V1,C5,"2019-04-05 00:41:10+08",p_r_32,p_r,"2019-04-05 00:42:21+08",p_r_33,p_r,Idle
C4_V10,C4,"2019-04-05 18:32:28+08",p_r_73,p_r,"2019-04-05 18:35:05+08",p_s3_a,p_s_a,Idle
C2_V14,C2,"2019-04-05 14:57:26+08",p_r_22,p_r,"2019-04-05 14:58:32+08",p_d,p_s_a,Normal
C3_V8,C3,"2019-04-05 21:12:20+08",p_d,p_s_a,"2019-04-05 21:12:33+08",p_r_23,p_r,Speeding
C5_V2,C5,"2019-04-05 14:50:57+08",p_r_3,p_r,"2019-04-05 14:53:37+08",p_t_a_d,p_t_a_d,Normal
C4_V7,C4,"2019-04-05 14:35:01+08",p_r_9,p_r,"2019-04-05 14:47:45+08",p_t_a_d,p_t_a_d,Normal
C4_V8,C4,"2019-04-05 14:34:14+08",p_r_9,p_r,"2019-04-05 14:47:03+08",p_t_a_d,p_t_a_d,Normal
C4_V3,C4,"2019-04-05 14:37:54+08",p_r_31,p_r,"2019-04-05 14:39:58+08",p_r_33,p_r,Normal
C4_V5,C4,"2019-04-05 15:12:04+08",p_t_b,p_t_b,"2019-04-05 15:12:10+08",p_h_a_d,p_h_a_d,Normal
C4_V9,C4,"2019-04-05 21:01:49+08",p_r_32,p_r,"2019-04-05 21:02:44+08",p_r_33,p_r,Normal
C4_V5,C4,"2019-04-05 21:07:26+08",p_h2_a,p_h_a,"2019-04-05 21:13:31+08",p_h2_a,p_h_a,Normal
C1_V1,C1,"2019-04-05 18:47:32+08",p_r_14,p_r,"2019-04-05 18:47:41+08",p_r_14,p_r,Absent
C4_V5,C4,"2019-04-05 15:12:10+08",p_h_a_d,p_h_a_d,"2019-04-05 15:12:30+08",p_x,p_x,Normal
C4_V4,C4,"2019-04-05 21:11:55+08",p_x,p_x,"2019-04-05 21:11:56+08",p_r_14,p_r,Absent
C4_V6,C4,"2019-04-05 21:12:22+08",p_x,p_x,"2019-04-05 21:12:23+08",p_r_16,p_r,Absent
C2_V14,C2,"2019-04-05 14:53:29+08",p_r_18,p_r,"2019-04-05 14:57:04+08",p_r_21,p_r,Normal
C2_V13,C2,"2019-04-05 19:06:08+08",p_r_54,p_r,"2019-04-05 19:06:18+08",p_r_53,p_r,Speeding
C4_V7,C4,"2019-04-05 21:10:15+08",p_x,p_x,"2019-04-05 21:10:44+08",p_r_18,p_r,Absent
C4_V8,C4,"2019-04-05 21:10:48+08",p_x,p_x,"2019-04-05 21:11:16+08",p_r_18,p_r,Absent
C1_V1,C1,"2019-04-05 18:29:54+08",p_r_25,p_r,"2019-04-05 18:29:57+08",p_r_25,p_r,Absent
C2_V7,C2,"2019-04-05 19:03:19+08",p_r_29,p_r,"2019-04-05 19:03:23+08",p_r_29,p_r,Speeding
C4_V8,C4,"2019-04-05 18:39:36+08",p_r_56,p_r,"2019-04-05 18:39:48+08",p_r_56,p_r,Speeding
C3_V3,C3,"2019-04-05 14:25:35+08",p_r_31,p_r,"2019-04-05 14:25:38+08",p_r_31,p_r,Absent
C2_V3,C2,"2019-04-05 19:01:31+08",p_r_31,p_r,"2019-04-05 19:01:34+08",p_r_31,p_r,Absent
C3_V3,C3,"2019-04-05 14:25:57+08",p_r_32,p_r,"2019-04-05 14:26:14+08",p_r_32,p_r,Speeding
C3_V7,C3,"2019-04-05 23:28:39+08",p_r_32,p_r,"2019-04-05 23:30:01+08",p_r_33,p_r,Normal
C4_V8,C4,"2019-04-05 18:26:18+08",p_r_66,p_r,"2019-04-05 18:39:36+08",p_r_56,p_r,Normal
C3_V7,C3,"2019-04-05 14:46:53+08",p_r_32,p_r,"2019-04-05 14:47:58+08",p_r_33,p_r,Normal
C1_V15,C1,"2019-04-05 00:57:28+08",p_r_33,p_r,"2019-04-05 00:58:43+08",p_c_1,p_c,Idle
C2_V5,C2,"2019-04-05 15:18:16+08",p_t_a_d,p_t_a_d,"2019-04-05 15:18:56+08",p_t_b_a,p_t_b_a,Normal
C1_V5,C1,"2019-04-05 20:16:41+08",p_r_33,p_r,"2019-04-05 20:18:07+08",p_c_1,p_c,Normal
C3_V3,C3,"2019-04-05 14:27:25+08",p_r_33,p_r,"2019-04-05 14:28:04+08",p_c_3,p_c,Normal
C3_V5,C3,"2019-04-05 21:01:54+08",p_c_3,p_c,"2019-04-05 21:14:36+08",p_r_34,p_r,Absent
C2_V7,C2,"2019-04-05 19:04:01+08",p_r_30,p_r,"2019-04-05 19:04:04+08",p_r_30,p_r,Speeding
C4_V8,C4,"2019-04-05 19:06:00+08",p_r_42,p_r,"2019-04-05 19:06:19+08",p_r_42,p_r,Speeding
C3_V9,C3,"2019-04-05 21:06:44+08",p_h2_a,p_h_a,"2019-04-05 21:15:19+08",p_h2,p_h,Queueing
C4_V12,C4,"2019-04-05 21:16:04+08",p_c_4,p_c,"2019-04-05 21:17:48+08",p_x,p_x,Absent
C3_V1,C3,"2019-04-05 19:07:41+08",p_r_45,p_r,"2019-04-05 19:07:53+08",p_r_45,p_r,Speeding
C3_V1,C3,"2019-04-05 19:07:57+08",p_r_45,p_r,"2019-04-05 19:08:18+08",p_r_45,p_r,Speeding
C1_V1,C1,"2019-04-05 20:07:00+08",p_r_31,p_r,"2019-04-05 20:07:02+08",p_x,p_x,Absent
C2_V13,C2,"2019-04-05 15:38:57+08",p_r_33,p_r,"2019-04-05 15:40:36+08",p_x,p_x,Normal
C3_V1,C3,"2019-04-05 19:02:42+08",p_r_48,p_r,"2019-04-05 19:02:59+08",p_r_48,p_r,Speeding
C4_V8,C4,"2019-04-05 18:46:41+08",p_r_52,p_r,"2019-04-05 18:47:05+08",p_r_51,p_r,Speeding
C3_V9,C3,"2019-04-05 19:21:32+08",p_x,p_x,"2019-04-05 19:21:49+08",p_r_58,p_r,Absent
C2_V13,C2,"2019-04-05 19:08:29+08",p_r_51,p_r,"2019-04-05 19:08:41+08",p_r_51,p_r,Speeding
C1_V1,C1,"2019-04-05 20:31:19+08",p_r_42,p_r,"2019-04-05 20:31:25+08",p_r_42,p_r,Speeding
C4_V12,C4,"2019-04-05 14:46:38+08",p_r_9,p_r,"2019-04-05 14:47:15+08",p_r_8,p_r,Normal
C4_V12,C4,"2019-04-05 14:44:34+08",p_r_11,p_r,"2019-04-05 14:46:15+08",p_r_9,p_r,Normal
C1_V1,C1,"2019-04-05 20:07:04+08",p_r_31,p_r,"2019-04-05 20:07:17+08",p_r_31,p_r,Absent
C4_V6,C4,"2019-04-05 21:14:49+08",p_x,p_x,"2019-04-05 21:14:50+08",p_r_18,p_r,Absent
C2_V7,C2,"2019-04-05 20:35:58+08",p_x,p_x,"2019-04-05 20:36:21+08",p_r_66,p_r,Absent
C3_V8,C3,"2019-04-05 21:14:40+08",p_x,p_x,"2019-04-05 21:14:41+08",p_r_25,p_r,Absent
C2_V9,C2,"2019-04-05 21:16:33+08",p_x,p_x,"2019-04-05 21:16:57+08",p_r_18,p_r,Absent
C3_V9,C3,"2019-04-05 20:36:18+08",p_x,p_x,"2019-04-05 20:36:19+08",p_r_14,p_r,Absent
C4_V12,C4,"2019-04-05 21:17:48+08",p_x,p_x,"2019-04-05 21:17:51+08",p_c_4,p_c,Absent
C3_V9,C3,"2019-04-05 20:05:03+08",p_x,p_x,"2019-04-05 20:05:04+08",p_r_31,p_r,Absent
C3_V5,C3,"2019-04-05 21:15:50+08",p_x,p_x,"2019-04-05 21:15:51+08",p_r_35,p_r,Absent
C4_V9,C4,"2019-04-05 18:56:30+08",p_r_48,p_r,"2019-04-05 18:56:42+08",p_r_48,p_r,Speeding
C4_V9,C4,"2019-04-05 18:55:49+08",p_r_49,p_r,"2019-04-05 18:56:30+08",p_r_48,p_r,Normal
C2_V5,C2,"2019-04-05 18:55:26+08",p_r_33,p_r,"2019-04-05 18:57:26+08",p_r_32,p_r,Normal
C4_V1,C4,"2019-04-05 00:12:29+08",p_r_33,p_r,"2019-04-05 00:14:31+08",p_r_32,p_r,Idle
C2_V11,C2,"2019-04-05 16:36:56+08",p_r_33,p_r,"2019-04-05 16:38:29+08",p_r_32,p_r,Normal
C2_V13,C2,"2019-04-05 20:53:12+08",p_c_2,p_c,"2019-04-05 21:18:39+08",p_r_4,p_r,Absent
C5_V2,C5,"2019-04-05 20:20:02+08",p_r_33,p_r,"2019-04-05 20:22:19+08",p_r_32,p_r,Normal
C2_V5,C2,"2019-04-05 18:11:10+08",p_s1_a,p_s_a,"2019-04-05 18:11:57+08",p_s1,p_s,Normal
C4_V11,C4,"2019-04-05 20:38:48+08",p_x,p_x,"2019-04-05 20:38:52+08",p_s3,p_s,Absent
C3_V8,C3,"2019-04-05 19:35:21+08",p_r_33,p_r,"2019-04-05 19:37:30+08",p_r_32,p_r,Normal
C4_V2,C4,"2019-04-05 21:11:59+08",p_r_33,p_r,"2019-04-05 21:14:10+08",p_r_32,p_r,Normal
C3_V8,C3,"2019-04-05 22:46:55+08",p_r_33,p_r,"2019-04-05 22:48:57+08",p_r_32,p_r,Normal
C4_V8,C4,"2019-04-05 14:58:17+08",p_r_3,p_r,"2019-04-05 15:02:03+08",p_r_6,p_r,Normal
C4_V10,C4,"2019-04-05 13:30:00+08",p_r_73,p_r,"2019-04-05 13:30:15+08",p_s3_a,p_s_a,Normal
C2_V8,C2,"2019-04-05 19:43:39+08",p_r_24,p_r,"2019-04-05 19:43:44+08",p_r_24,p_r,Speeding
C2_V14,C2,"2019-04-05 19:44:24+08",p_r_53,p_r,"2019-04-05 19:44:27+08",p_r_53,p_r,Speeding
C2_V6,C2,"2019-04-05 19:17:05+08",p_r_12,p_r,"2019-04-05 19:17:16+08",p_r_12,p_r,Speeding
C2_V2,C2,"2019-04-05 19:41:29+08",p_r_55,p_r,"2019-04-05 19:44:36+08",p_r_52,p_r,Normal
C1_V1,C1,"2019-04-05 21:36:02+08",p_r_62,p_r,"2019-04-05 21:36:06+08",p_r_62,p_r,Speeding
C3_V9,C3,"2019-04-05 00:38:38+08",p_d,p_s_a,"2019-04-05 00:38:45+08",p_d,p_s_a,Idle
C2_V5,C2,"2019-04-05 15:18:56+08",p_t_b_a,p_t_b_a,"2019-04-05 15:21:10+08",p_h1_a,p_h_a,Normal
C2_V5,C2,"2019-04-05 15:28:41+08",p_t_c_a,p_t_c_a,"2019-04-05 15:29:13+08",p_t_c,p_t_c,Normal
C2_V5,C2,"2019-04-05 19:18:57+08",p_r_20,p_r,"2019-04-05 19:19:01+08",p_r_20,p_r,Speeding
C1_V1,C1,"2019-04-05 22:21:53+08",p_r_28,p_r,"2019-04-05 22:21:56+08",p_r_28,p_r,Absent
C4_V12,C4,"2019-04-05 21:17:51+08",p_c_4,p_c,"2019-04-05 21:18:20+08",p_x,p_x,Absent
C2_V9,C2,"2019-04-05 19:47:15+08",p_r_30,p_r,"2019-04-05 19:47:18+08",p_r_30,p_r,Absent
C1_V1,C1,"2019-04-05 21:53:00+08",p_r_49,p_r,"2019-04-05 21:53:14+08",p_r_49,p_r,Speeding
C2_V13,C2,"2019-04-05 19:44:12+08",p_r_31,p_r,"2019-04-05 19:44:15+08",p_r_31,p_r,Absent
C2_V1,C2,"2019-04-05 16:48:11+08",p_r_17,p_r,"2019-04-05 16:49:12+08",p_x,p_x,Normal
C2_V1,C2,"2019-04-05 16:47:36+08",p_r_18,p_r,"2019-04-05 16:48:07+08",p_x,p_x,Normal
C2_V2,C2,"2019-04-05 20:02:43+08",p_r_42,p_r,"2019-04-05 20:12:45+08",p_x,p_x,Normal
C2_V14,C2,"2019-04-05 20:13:30+08",p_x,p_x,"2019-04-05 20:13:31+08",p_r_36,p_r,Absent
C2_V16,C2,"2019-04-05 20:19:41+08",p_x,p_x,"2019-04-05 20:19:42+08",p_r_36,p_r,Absent
C2_V4,C2,"2019-04-05 20:34:18+08",p_x,p_x,"2019-04-05 20:34:19+08",p_r_36,p_r,Absent
C4_V12,C4,"2019-04-05 21:18:20+08",p_x,p_x,"2019-04-05 21:18:22+08",p_c_4,p_c,Absent
C3_V7,C3,"2019-04-05 18:06:57+08",p_r_33,p_r,"2019-04-05 18:10:52+08",p_r_32,p_r,Normal
C1_V5,C1,"2019-04-05 20:16:38+08",p_r_33,p_r,"2019-04-05 20:16:41+08",p_r_33,p_r,Absent
C1_V15,C1,"2019-04-05 14:10:30+08",p_r_33,p_r,"2019-04-05 14:10:39+08",p_r_33,p_r,Speeding
C1_V18,C1,"2019-04-05 15:48:23+08",p_r_33,p_r,"2019-04-05 15:48:27+08",p_r_33,p_r,Speeding
C4_V6,C4,"2019-04-05 21:21:32+08",p_d,p_s_a,"2019-04-05 21:21:55+08",p_r_23,p_r,Normal
C3_V9,C3,"2019-04-05 00:38:31+08",p_d,p_s_a,"2019-04-05 00:38:38+08",p_d,p_s_a,Speeding
C4_V5,C4,"2019-04-05 21:13:31+08",p_h2_a,p_h_a,"2019-04-05 21:22:50+08",p_h2,p_h,Queueing
C3_V9,C3,"2019-04-05 00:05:12+08",p_h2,p_h,"2019-04-05 00:09:16+08",p_x,p_x,Queueing
C3_V9,C3,"2019-04-05 00:09:16+08",p_x,p_x,"2019-04-05 00:09:17+08",p_h2_a,p_h_a,Absent
C2_V3,C2,"2019-04-05 19:02:49+08",p_r_33,p_r,"2019-04-05 19:02:52+08",p_r_33,p_r,Absent
C4_V8,C4,"2019-04-05 21:23:35+08",p_x,p_x,"2019-04-05 21:23:36+08",p_r_26,p_r,Absent
C3_V9,C3,"2019-04-05 00:51:02+08",p_x,p_x,"2019-04-05 00:51:03+08",p_r_33,p_r,Absent
C2_V5,C2,"2019-04-05 15:29:13+08",p_t_c,p_t_c,"2019-04-05 15:30:49+08",p_r_1,p_r,Normal
C2_V12,C2,"2019-04-05 18:16:41+08",p_r_33,p_r,"2019-04-05 18:16:49+08",p_r_33,p_r,Speeding
C2_V5,C2,"2019-04-05 17:47:51+08",p_r_33,p_r,"2019-04-05 17:47:56+08",p_r_33,p_r,Speeding
C4_V5,C4,"2019-04-05 15:13:28+08",p_t_c,p_t_c,"2019-04-05 15:13:36+08",p_r_1,p_r,Normal
C2_V13,C2,"2019-04-05 15:38:47+08",p_r_33,p_r,"2019-04-05 15:38:57+08",p_r_33,p_r,Speeding
C4_V7,C4,"2019-04-05 15:39:46+08",p_r_33,p_r,"2019-04-05 15:39:57+08",p_r_33,p_r,Speeding
C2_V12,C2,"2019-04-05 16:21:25+08",p_r_33,p_r,"2019-04-05 16:21:32+08",p_r_33,p_r,Speeding
C2_V11,C2,"2019-04-05 16:36:42+08",p_r_33,p_r,"2019-04-05 16:36:56+08",p_r_33,p_r,Speeding
C4_V9,C4,"2019-04-05 15:50:45+08",p_r_33,p_r,"2019-04-05 15:50:48+08",p_r_33,p_r,Absent
C4_V10,C4,"2019-04-05 16:22:50+08",p_r_33,p_r,"2019-04-05 16:23:01+08",p_r_33,p_r,Speeding
C4_V12,C4,"2019-04-05 21:10:11+08",p_r_33,p_r,"2019-04-05 21:10:14+08",p_r_33,p_r,Absent
C3_V1,C3,"2019-04-05 23:41:26+08",p_r_33,p_r,"2019-04-05 23:41:34+08",p_r_33,p_r,Speeding
C1_V1,C1,"2019-04-05 17:11:54+08",p_r_33,p_r,"2019-04-05 17:24:55+08",p_r_44,p_r,Normal
C3_V9,C3,"2019-04-05 00:01:12+08",p_t_a_d,p_t_a_d,"2019-04-05 00:01:50+08",p_t_b_a,p_t_b_a,Queueing
C3_V9,C3,"2019-04-05 00:01:50+08",p_t_b_a,p_t_b_a,"2019-04-05 00:02:53+08",p_t_b,p_t_b,Queueing
C3_V9,C3,"2019-04-05 00:10:00+08",p_t_c_a,p_t_c_a,"2019-04-05 00:10:20+08",p_t_c,p_t_c,Queueing
C4_V5,C4,"2019-04-05 15:13:16+08",p_t_c_a,p_t_c_a,"2019-04-05 15:13:28+08",p_t_c,p_t_c,Normal
C1_V1,C1,"2019-04-05 23:24:24+08",p_r_1,p_r,"2019-04-05 23:24:27+08",p_r_1,p_r,Absent
C2_V2,C2,"2019-04-05 19:57:29+08",p_r_45,p_r,"2019-04-05 20:02:39+08",p_r_42,p_r,Normal
C2_V2,C2,"2019-04-05 19:56:48+08",p_r_45,p_r,"2019-04-05 19:57:24+08",p_r_45,p_r,Normal
C4_V12,C4,"2019-04-05 19:20:15+08",p_r_31,p_r,"2019-04-05 19:20:23+08",p_r_31,p_r,Speeding
C4_V9,C4,"2019-04-05 14:48:29+08",p_r_7,p_r,"2019-04-05 14:48:37+08",p_r_7,p_r,Normal
C4_V9,C4,"2019-04-05 14:48:10+08",p_r_8,p_r,"2019-04-05 14:48:25+08",p_r_7,p_r,Normal
C4_V9,C4,"2019-04-05 14:46:58+08",p_r_9,p_r,"2019-04-05 14:47:47+08",p_r_8,p_r,Normal
C2_V11,C2,"2019-04-05 19:23:17+08",p_r_11,p_r,"2019-04-05 19:23:22+08",p_r_11,p_r,Speeding
C4_V1,C4,"2019-04-05 00:12:23+08",p_r_33,p_r,"2019-04-05 00:12:29+08",p_r_33,p_r,Speeding
C2_V5,C2,"2019-04-05 18:55:20+08",p_r_33,p_r,"2019-04-05 18:55:26+08",p_r_33,p_r,Speeding
C1_V1,C1,"2019-04-05 16:37:46+08",p_r_33,p_r,"2019-04-05 16:37:56+08",p_r_33,p_r,Speeding
C4_V11,C4,"2019-04-05 20:49:22+08",p_x,p_x,"2019-04-05 20:49:27+08",p_s3_a,p_s_a,Absent
C1_V1,C1,"2019-04-05 18:18:31+08",p_r_33,p_r,"2019-04-05 18:18:42+08",p_r_33,p_r,Speeding
C3_V9,C3,"2019-04-05 00:38:45+08",p_d,p_s_a,"2019-04-05 00:38:46+08",p_r_23,p_r,Speeding
C1_V1,C1,"2019-04-05 16:37:56+08",p_r_33,p_r,"2019-04-05 16:38:19+08",p_c_1,p_c,Normal
C3_V9,C3,"2019-04-05 00:38:26+08",p_d,p_s_a,"2019-04-05 00:38:31+08",p_d,p_s_a,Idle
C3_V3,C3,"2019-04-05 23:26:31+08",p_r_33,p_r,"2019-04-05 23:26:34+08",p_r_33,p_r,Absent
C2_V8,C2,"2019-04-05 20:47:53+08",p_c_2,p_c,"2019-04-05 21:24:37+08",p_r_4,p_r,Absent
C1_V24,C1,"2019-04-05 15:43:31+08",p_r_33,p_r,"2019-04-05 15:43:43+08",p_r_33,p_r,Speeding
C2_V14,C2,"2019-04-05 21:24:31+08",p_x,p_x,"2019-04-05 21:24:32+08",p_t_c,p_t_c,Absent
C4_V5,C4,"2019-04-05 15:52:17+08",p_r_33,p_r,"2019-04-05 15:58:51+08",p_c_4,p_c,Normal
C4_V6,C4,"2019-04-05 21:33:54+08",p_r_33,p_r,"2019-04-05 21:41:16+08",p_c_4,p_c,Normal
C1_V15,C1,"2019-04-05 00:57:25+08",p_r_33,p_r,"2019-04-05 00:57:28+08",p_r_33,p_r,Absent
C3_V7,C3,"2019-04-05 14:47:58+08",p_r_33,p_r,"2019-04-05 14:48:10+08",p_r_33,p_r,Speeding
C3_V3,C3,"2019-04-05 14:27:22+08",p_r_33,p_r,"2019-04-05 14:27:25+08",p_r_33,p_r,Speeding
C2_V14,C2,"2019-04-05 21:24:32+08",p_t_c,p_t_c,"2019-04-05 21:24:35+08",p_t_c,p_t_c,Absent
C1_V1,C1,"2019-04-05 22:14:46+08",p_r_33,p_r,"2019-04-05 22:14:49+08",p_r_33,p_r,Speeding
C4_V9,C4,"2019-04-05 19:18:00+08",p_r_33,p_r,"2019-04-05 19:18:15+08",p_r_33,p_r,Speeding
C2_V12,C2,"2019-04-05 19:21:26+08",p_r_33,p_r,"2019-04-05 19:21:29+08",p_r_33,p_r,Speeding
C3_V7,C3,"2019-04-05 23:30:01+08",p_r_33,p_r,"2019-04-05 23:30:08+08",p_r_33,p_r,Speeding
C5_V1,C5,"2019-04-05 00:42:21+08",p_r_33,p_r,"2019-04-05 00:42:24+08",p_r_33,p_r,Speeding
C3_V1,C3,"2019-04-05 19:25:13+08",p_r_33,p_r,"2019-04-05 19:27:15+08",p_r_32,p_r,Normal
C2_V11,C2,"2019-04-05 19:26:22+08",p_r_13,p_r,"2019-04-05 19:26:35+08",p_r_13,p_r,Speeding
C3_V3,C3,"2019-04-05 17:56:36+08",p_r_33,p_r,"2019-04-05 18:02:17+08",p_x,p_x,Normal
C2_V3,C2,"2019-04-05 22:23:40+08",p_r_33,p_r,"2019-04-05 22:27:16+08",p_x,p_x,Normal
C2_V8,C2,"2019-04-05 17:44:56+08",p_r_4,p_r,"2019-04-05 17:48:44+08",p_r_7,p_r,Normal
C4_V1,C4,"2019-04-05 19:21:33+08",p_c_4,p_c,"2019-04-05 19:23:15+08",p_x,p_x,Absent
C1_V13,C1,"2019-04-05 14:31:25+08",p_r_33,p_r,"2019-04-05 14:40:59+08",p_r_42,p_r,Normal
C2_V2,C2,"2019-04-05 21:24:12+08",p_x,p_x,"2019-04-05 21:24:13+08",p_r_1,p_r,Absent
C4_V1,C4,"2019-04-05 00:38:18+08",p_x,p_x,"2019-04-05 00:38:44+08",p_r_18,p_r,Absent
C4_V1,C4,"2019-04-05 00:34:30+08",p_x,p_x,"2019-04-05 00:34:31+08",p_r_20,p_r,Absent
C1_V4,C1,"2019-04-05 00:20:00+08",p_x,p_x,"2019-04-05 00:20:01+08",p_r_36,p_r,Absent
C4_V1,C4,"2019-04-05 19:23:15+08",p_x,p_x,"2019-04-05 19:24:35+08",p_c_4,p_c,Absent
C4_V12,C4,"2019-04-05 19:26:46+08",p_r_27,p_r,"2019-04-05 19:26:55+08",p_r_27,p_r,Speeding
C2_V7,C2,"2019-04-05 19:18:45+08",p_r_43,p_r,"2019-04-05 19:18:49+08",p_r_43,p_r,Speeding
